nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
TSS_1763428,80.00000000000003,48.855761985721735,1914.0,13.518822990469518,0.3333333333333332,1.8685963234968683,208.94018282752603,210.25843049670257,27.35957066091534,34.5636143254602,48.855761985721735,71.23601687110927,1900.4811770095307,44208.60759493671,36.67240254564907,18.336201272824532,2.6117522853440747,0.4471744629416777,0.2324586996846134,
TSS_1763634,80.00000000000001,60.278332386096935,1638.0,6.52582771064687,0.3333333333333333,1.8223513515155825,177.75263711123952,178.87411597849646,33.00507764485298,39.20551423037538,60.278332386096935,85.73211504313653,1631.4741722893534,31995.949367088608,46.526600812761146,23.263300406380573,2.221907963890493,0.3328502114130837,0.3342526016544503,
TSS_1764770,80.0,50.895277087838785,1682.0,8.257354213751995,0.33333333333333337,1.906535529082012,185.8870624868767,187.05986315899864,22.438989374545077,28.243027277583774,50.895277087838785,77.3801936130027,1673.742645786248,34991.392405063285,49.13716633541893,24.568583167709466,2.3235882810859585,0.4697162221423984,0.202405630706578,
TSS_1771601,80.0,50.91381270862782,1726.0,7.021142485381024,0.33333333333333337,1.877580993270494,189.74192999967087,190.93905184374242,21.747098930457735,27.500374114918586,50.91381270862782,84.45082868969695,1718.9788575146192,36457.72151898734,56.950454574778384,28.475227287389192,2.371774124995886,0.4598802271815614,0.2789580848816525,
TSS_1773833,79.99999999999999,53.48140264510743,1656.0,9.705202227774773,0.3333333333333334,1.8489838827711624,181.00828710310475,182.1503065526248,27.627016143785486,32.48201807768517,53.48140264510743,79.13853465142309,1646.2947977722254,33178.734177215185,46.656516573737925,23.328258286868962,2.2626035887888096,0.4395146395665388,0.2840340847417533,
TSS_1774694,79.99999999999997,52.62741699796953,1710.0,7.37258300203048,0.3333333333333335,1.8496906953943368,187.2431574183687,188.42451397935042,26.980458511627912,34.81873137542176,52.62741699796953,81.91007187720889,1702.6274169979692,35503.79746835443,47.09134050178714,23.54567025089357,2.3405394677296094,0.4385620822586893,0.3058985168591522,
TSS_1775309,80.0,53.6279432571128,1806.0,8.688600958004589,0.33333333333333337,1.8810438289110352,196.88067452139637,198.12283620988288,25.25716556310097,35.42982485427683,53.6279432571128,74.15680734126758,1797.3113990419956,39252.6582278481,38.72698248699075,19.36349124349537,2.4610084315174543,0.4018483298118907,0.2263148102015057,
TSS_1775392,80.0,50.46431111980827,1844.0,4.036872399908181,0.33333333333333337,1.8814550342953145,200.84820138602188,202.11539503806333,25.913739436446143,36.705042328958406,50.46431111980827,78.58359213500128,1839.9631276000919,40850.632911392415,41.878549806042884,20.939274903021442,2.5106025173252737,0.4411643521281831,0.2432686416250517,
TSS_1776702,79.99999999999997,46.154028652506106,1746.0,7.674237883123995,0.3333333333333335,1.8908684493267065,192.74335267396384,193.9594111265472,21.9505518438029,29.92701612051094,46.154028652506106,71.53586973369434,1738.325762116876,37620.25316455696,41.608853613183406,20.804426806591707,2.409291908424549,0.5268037140260742,0.1485957529792942,
TSS_1782727,79.99999999999997,55.74165250937602,1666.0,16.36038969321072,0.3333333333333335,1.8220269886356883,180.84247288731706,181.98344617998717,35.308020064564346,38.101983533843324,55.74165250937602,71.59623214383726,1649.6396103067893,33117.9746835443,33.49424860999393,16.747124304996966,2.260530911091464,0.402422292230089,0.22263176837773216,
TSS_1783948,79.99999999999999,49.595591557069255,1786.0,8.443650813895955,0.3333333333333334,1.894143085060916,196.86543627564492,198.107501822826,21.76499114927394,31.338921199355394,49.595591557069255,80.59674775249765,1777.5563491861042,39246.582278481015,49.25782655314227,24.628913276571136,2.4608179534455616,0.4633277788848534,0.24273374201024256,
TSS_1786573,79.99999999999996,58.270509831248425,1794.0,6.0,0.33333333333333354,1.8445422923217625,194.96153466773902,196.191588098232,28.40525990377358,33.89821329510509,58.270509831248425,76.18149241874451,1788.0,38491.13924050633,42.283279123639424,21.141639561819712,2.437019183346739,0.3343658051181805,0.29317845383680785,
TSS_1793892,79.99999999999999,55.78601832463821,1644.0,5.083763250857045,0.3333333333333334,1.8243975249106024,180.11662888251044,181.2530226723077,27.844243113298393,35.00006585865462,55.78601832463821,78.8404325458248,1638.9162367491429,32852.6582278481,43.840366687170174,21.920183343585087,2.2514578610313807,0.40330504449686,0.23588852535666224,
TSS_1790206,79.99999999999997,49.09939965059082,1866.0,9.474736378295503,0.3333333333333335,1.8851665620526081,204.132310034448,205.4202238204174,26.32092995068529,32.57880710302536,49.09939965059082,76.48026657375537,1856.5252636217044,42197.468354430384,43.90145947073001,21.950729735365005,2.551653875430601,0.454126056931329,0.2495656472129891,
TSS_1794707,79.99999999999997,56.1012235436315,1690.0,14.0,0.3333333333333335,1.8250193840322533,183.7607139733626,184.9200990643653,21.920376777419897,32.0,56.1012235436315,87.21320343559644,1676.0,34195.443037974685,55.21320343559644,27.60660171779822,2.297008924667034,0.3901613561400197,0.3243195541467136,
TSS_1794708,80.0,56.11601211949602,1610.0,13.109163972880914,0.33333333333333337,1.8461804457053492,175.92043656153197,177.0303556891954,21.679663640120825,29.255678804271426,56.11601211949602,93.7989898732233,1596.8908360271191,31339.74683544304,64.54331106895191,32.271655534475954,2.19900545701915,0.4072975547468592,0.3551479690136189,
TSS_1799509,80.0,54.0,1678.0,6.0,0.33333333333333337,1.8377220884483112,184.49932249198102,185.6633676198656,26.69197337514664,29.01457883127941,54.0,75.43121348097853,1672.0,34470.88607594937,46.416634649699105,23.208317324849556,2.3062415311497624,0.4227657800932584,0.2664148705611488,
TSS_1799565,80.0,56.036969863058125,1674.0,19.38902186670422,0.33333333333333337,1.8119997970552548,181.79658962697846,182.94358264333772,27.743666217981215,40.88995198096893,56.036969863058125,76.23606797749976,1654.6109781332957,33468.354430379746,35.346115996530855,17.673057998265428,2.2724573703372304,0.39543695818679614,0.2043797891861,
TSS_1806180,80.00000000000001,57.18181982871878,1798.0,13.695048315002945,0.3333333333333333,1.8413724712638069,195.5505049852851,196.7842743536977,37.916388496163705,41.21426673347641,57.18181982871878,67.74996990196085,1784.3049516849971,38724.050632911385,26.53570316848445,13.267851584242225,2.444381312316063,0.35006066856741097,0.2455928924364895,
TSS_1807762,79.99999999999997,50.69556744899437,1752.0,11.277037235765905,0.3333333333333335,1.8464991852323211,190.44684297724652,191.64841226592682,30.16104163286255,37.94796824143325,50.69556744899437,76.93518519949157,1740.722962764234,36729.11392405063,38.98721695805834,19.49360847902917,2.380585537215582,0.46161593586258703,0.2203553363166032,
TSS_1807903,79.99999999999997,46.69160025470846,1872.0,7.991896880224619,0.3333333333333335,1.8968127360556752,205.12922756155444,206.4234311104057,25.576532791801338,33.846152938572445,46.69160025470846,66.52024837190407,1864.0081031197753,42610.632911392415,32.67409543333163,16.337047716665815,2.564115344519432,0.4871329182278002,0.16162117592386446,
TSS_1809247,79.99999999999997,54.568617962214546,1704.0,11.903491199412839,0.3333333333333335,1.8724259954520144,188.66902236456303,189.8593750081386,19.57163740427161,24.560884142353512,54.568617962214546,74.64279657303403,1692.0965088005871,36046.582278481015,50.08191243068053,25.040956215340266,2.358362779557039,0.40438088435065905,0.2970127006365789,
TSS_1810185,79.99999999999997,50.40794885124085,1764.0,8.0,0.3333333333333335,1.9051384576798256,194.43250757010773,195.65922325709468,14.941449389022115,21.83622969238133,50.40794885124085,85.19571094073254,1756.0,38282.531645569616,63.35948124835121,31.679740624175604,2.4304063446263475,0.4565911048298691,0.3041494702957271,
TSS_1814767,80.00000000000001,53.20204726379262,1690.0,12.421467119608948,0.3333333333333333,1.864367414356586,185.45619428857052,186.6262765223793,27.029149671978196,32.40330873535409,53.20204726379262,68.95674874647582,1677.5785328803909,34829.367088607585,36.553440011121744,18.276720005560872,2.3182024286071305,0.4334924401798576,0.15160266556198104,
TSS_1815310,80.00000000000003,43.03665424401198,1856.0,15.893345996765078,0.3333333333333332,1.872975247936724,203.18956666128312,204.4715324805307,25.999999999999996,28.658637258937997,43.03665424401198,79.82160296353575,1840.1066540032348,41808.607594936715,51.16296570459775,25.58148285229888,2.5398695832660376,0.5457467088003479,0.2361123879031884,
TSS_1816189,80.00000000000001,45.069592681126544,1826.0,7.7857590626101825,0.3333333333333333,1.9095244023370967,200.11496695649726,201.377534477918,20.507884544817873,25.715241721156797,45.069592681126544,87.39887784659031,1818.2142409373896,40552.91139240506,61.68363612543353,30.841818062716765,2.501437086956216,0.5236550946206877,0.29084008758679825,
TSS_1822268,80.0,53.07684337093015,1754.0,10.487319423575556,0.33333333333333337,1.8558547913886827,191.03926298015284,192.2445699715451,29.092749511273798,36.63630515179024,53.07684337093015,73.5527990495393,1743.5126805764246,36957.9746835443,36.91649389774905,18.458246948874525,2.3879907872519106,0.42278989474326395,0.2652824589283802,
TSS_1824097,80.0,42.61817001335861,1850.0,8.215353062140515,0.33333333333333337,1.943298826000752,203.292892153169,204.5755098747314,25.01658837974824,27.784624629718277,42.61817001335861,80.98522077262805,1841.7846469378594,41851.13924050633,53.200596142909774,26.600298071454887,2.541161151914612,0.5516449137603359,0.2431401590559362,
TSS_1825895,80.00000000000001,53.656854249492376,1622.0,18.043784574399954,0.3333333333333333,1.812159545138832,176.03408760805388,177.14472378413353,30.094651088685943,38.679041931885216,53.656854249492376,77.00015480151411,1603.9562154256,31380.25316455696,38.3211128696289,19.16055643481445,2.2004260951006733,0.4489439421953589,0.2254143443375683,
TSS_1827390,79.99999999999997,52.808740126807024,1864.0,14.92959059203444,0.3333333333333335,1.9018520746676144,202.93348664032757,204.21383679672763,25.447135530766197,31.1532237753342,52.808740126807024,70.59560986248287,1849.0704094079654,41703.291139240515,39.442386087148684,19.721193043574342,2.536668583004096,0.4019729861743196,0.2289191707279266,
TSS_1827945,80.00000000000003,57.718461090616884,1670.0,8.450170912015757,0.3333333333333332,1.8497686421481128,181.86258548695497,183.00999488511033,21.674098192195483,36.055728090000855,57.718461090616884,80.87575201693663,1661.5498290879846,33492.6582278481,44.820023926935775,22.410011963467888,2.2732823185869364,0.3675556275039552,0.2676371725471395,
TSS_1828180,80.00000000000001,48.692833445544856,2152.0,16.284952376811518,0.3333333333333333,1.9249196908425577,234.71685069461884,236.1977287964632,26.77683008547509,28.805556510459127,48.692833445544856,72.5209452460505,2135.7150476231886,55789.367088607585,43.715388735591375,21.857694367795688,2.933960633682735,0.4001480907119156,0.27896376943542645,
TSS_1830561,79.99999999999997,53.77056295931321,1686.0,16.021286236252205,0.3333333333333335,1.810939382352884,183.37938815472145,184.53636738073047,30.804796782837172,39.1438209704454,53.77056295931321,74.79976147857265,1669.9787137637475,34053.67088607594,35.65594050812725,17.827970254063626,2.292242351934019,0.4291011760583972,0.2365186789660391,
TSS_1830665,80.00000000000001,57.38871782733969,1694.0,4.137821497447143,0.3333333333333333,1.8687162465658944,187.39263592788268,188.57493558029898,22.81084532409454,26.25586703246163,57.38871782733969,69.45584412271572,1689.8621785025528,35560.50632911392,43.199977090254094,21.599988545127047,2.342407949098533,0.3619877920074007,0.25613774901408004,
TSS_1833493,80.00000000000003,55.766521402404926,1698.0,8.090781118364312,0.3333333333333332,1.8311987674583308,184.52100151473275,185.685183420143,26.029151247319522,34.076454978753425,55.766521402404926,89.82136360991083,1689.9092188816358,34478.98734177216,55.744908631157415,27.872454315578707,2.3065125189341584,0.3939954541542018,0.35371906905365874,
TSS_1836896,79.99999999999997,56.80114749844493,1770.0,5.639320225002103,0.3333333333333335,1.862837793045311,193.17349714699483,194.39226947175587,27.591242980138286,34.38340545992297,56.80114749844493,77.57108831654429,1764.3606797749978,37788.35443037975,43.18768285662132,21.59384142831066,2.414668714337436,0.36028005152128,0.2049280331213525,
TSS_1837012,79.99999999999999,51.19310070025834,1866.0,9.818851491465848,0.3333333333333334,1.887624413676483,204.15680248279756,205.44487079678788,22.21810343839625,32.187384939017385,51.19310070025834,81.17757004583811,1856.1811485085339,42207.59493670886,48.990185106820725,24.495092553410363,2.551960031034969,0.4233055026736463,0.2844615446391716,
TSS_1842308,79.99999999999997,53.671499898635226,1678.0,7.677482534641397,0.3333333333333335,1.8155986928604841,181.70305445974208,182.8494573430091,34.25867505553244,42.338831343081104,53.671499898635226,79.63694130334567,1670.322517465359,33433.92405063291,37.29810996026456,18.64905498013228,2.271288180746777,0.4346955010687185,0.24287475619069224,
TSS_1842422,79.99999999999997,57.84182255420187,1626.0,7.347524157501472,0.3333333333333335,1.8521183202783156,177.54436065389405,178.66452546106586,23.44441618821359,29.545525071645546,57.84182255420187,81.07261122651836,1618.6524758424985,31921.01265822785,51.52708615487282,25.76354307743641,2.2193045081736757,0.3744108350869005,0.25580918790617285,
TSS_1847028,80.0,49.51339833081501,1798.0,9.439114900138057,0.33333333333333337,1.8946660303206675,196.22436138257652,197.46238225308457,25.93525589070264,33.192622795211555,49.51339833081501,74.19747210258814,1788.5608850998622,38991.392405063285,41.00484930737658,20.50242465368829,2.452804517282207,0.4660981152551021,0.22753621361104634,
TSS_1843700,80.00000000000001,55.97409535442213,1678.0,14.325337494519514,0.3333333333333333,1.83501635729684,183.2593790232849,184.41560108637944,28.06165909636546,35.21861803157089,55.97409535442213,72.0,1663.6746625054807,34009.11392405063,36.78138196842911,18.390690984214555,2.290742237791061,0.3933098230545432,0.2359908904172123,
TSS_1855111,79.99999999999997,56.66120236896596,1654.0,5.234950573950024,0.3333333333333335,1.8228779976921068,179.43243853885502,180.56451562751045,33.592852141079035,37.85860802446557,56.66120236896596,71.07764253364066,1648.7650494260502,32603.54430379747,33.21903450917509,16.609517254587544,2.242905481735689,0.3902103402442496,0.21631585790097446,
TSS_1851991,79.99999999999999,61.05627178534697,1710.0,8.36881039375368,0.3333333333333334,1.8214608938861356,185.8332585949028,187.0057198069255,23.29292395322525,43.33732083353229,61.05627178534697,73.60209716159217,1701.6311896062466,34971.13924050633,30.26477632805989,15.132388164029946,2.322915732436285,0.3058181569524381,0.162028392985241,
TSS_1855462,80.0,58.760194718772205,1634.0,13.399415891901812,0.33333333333333337,1.81867971907262,177.23430819116257,178.35251681197144,29.978583761936665,39.49551709390317,58.760194718772205,78.51605448361951,1620.6005841080982,31809.62025316456,39.020537389716345,19.510268694858173,2.2154288523895316,0.3595207750350259,0.25190086030704073,
TSS_1855710,80.0,50.957088017339274,1704.0,13.738531385118225,0.33333333333333337,1.8695723486156557,185.61788706910764,186.78898945676238,31.205993499183172,35.271102377902345,50.957088017339274,86.3133687331287,1690.261468614882,34890.126582278484,51.04226635522637,25.52113317761319,2.3202235883638456,0.4693983824713141,0.3240556287389837,
TSS_1856348,79.99999999999999,52.47165221841236,1778.0,10.025113723415185,0.3333333333333334,1.8904699539318761,194.0103090044444,195.23436095165863,27.86276012295094,34.88304113094821,52.47165221841236,79.56405614027922,1767.9748862765848,38116.45569620253,44.681015009331006,22.340507504665503,2.425128862555556,0.4256734797678768,0.2153238420110201,
TSS_1856810,79.99999999999999,49.844488367195346,1786.0,11.152957590871477,0.3333333333333334,1.875814775155027,196.01530552484925,197.25200741787083,22.677271779100337,34.72048477058626,49.844488367195346,70.01861528438232,1774.8470424091283,38908.35443037975,35.29813051379606,17.64906525689803,2.4501913190606155,0.4615279131197502,0.20845932615378512,
TSS_1858593,80.0,54.96269474800654,1734.0,6.428735013641286,0.33333333333333337,1.8353080681066019,188.11698487909058,189.3038546017714,33.446042583665914,38.44665318886061,54.96269474800654,76.00404145152314,1727.5712649863588,35835.949367088615,37.55738826266253,18.778694131331264,2.3514623109886332,0.3992830089439156,0.26543532355051724,
TSS_1859222,79.99999999999997,53.697667182824524,1824.0,11.437694101250946,0.3333333333333335,1.90099946695832,199.5194226134388,200.77823272002675,25.247959945550857,31.562305898749052,53.697667182824524,62.18668572960892,1812.5623058987492,40311.898734177215,30.62437983085987,15.312189915429935,2.493992782667986,0.3954852987140286,0.140230000298307,
TSS_1870510,80.00000000000001,39.51796093628582,2296.0,7.573593128807148,0.3333333333333333,2.0511930208711604,253.04149857286254,254.63799074198243,16.996290796228752,22.411565669770376,39.51796093628582,65.62525231155804,2288.4264068711927,64840.50632911392,43.213686641787675,21.606843320893837,3.163018732160781,0.479945455097645,0.2187594267311968,
TSS_1864018,80.0,53.33801226297085,1986.0,9.866619393484397,0.33333333333333337,1.923861862757016,218.95204954510018,220.3334641924326,20.333413998521518,24.671774233681923,53.33801226297085,69.68673515323088,1976.133380606516,48546.83544303798,45.01496091954897,22.507480459774484,2.736900619313752,0.3653126946163243,0.2713558375416182,
TSS_1865591,80.0,60.446123428394024,1680.0,9.397255199972673,0.33333333333333337,1.8490549279597157,183.08467986153286,184.23979971078012,23.893702158381487,33.95771577113733,60.446123428394024,78.23521243188019,1670.6027448000273,33944.303797468354,44.277496660742855,22.138748330371428,2.2885584982691616,0.3204070911841655,0.22776495369411626,
TSS_1871294,79.99999999999999,46.67044450343458,1974.0,6.697927832001152,0.3333333333333334,1.9741836731344704,217.76592938290412,219.139860548036,23.052986182645288,29.392140704741607,46.67044450343458,62.4014148528004,1967.3020721679986,48022.278481012654,33.00927414805879,16.504637074029397,2.7220741172863017,0.4591566126668201,0.1730264315748207,
TSS_1874103,79.99999999999999,51.43715166308749,1726.0,2.7320826739074864,0.3333333333333334,1.863959157782128,189.14015967001822,190.33348481819482,18.480538649475502,25.47213595499959,51.43715166308749,88.32994475077379,1723.2679173260926,36226.835443037984,62.85780879577421,31.428904397887106,2.3642519958752284,0.453042575200493,0.3113393037249588,
TSS_1887556,80.0,52.73658464298965,1754.0,11.291796067500627,0.33333333333333337,1.880064681909496,191.9426997830342,193.15370674770844,23.636676955950406,28.82646494002191,52.73658464298965,75.4976850221817,1742.7082039324994,37308.35443037975,46.671220082159785,23.335610041079892,2.399283747287928,0.4261180350358941,0.233526421988536,
TSS_1891194,79.99999999999999,57.96808222997722,1734.0,18.840946348753267,0.3333333333333334,1.8229120591636572,187.62196033513771,188.80570684359319,34.050322355250835,38.30151519016501,57.96808222997722,79.494186990444,1715.1590536512467,35647.59493670886,41.192671800279,20.5963359001395,2.3452745041892222,0.3522815409880882,0.29648241675928555,
TSS_1895342,80.00000000000001,44.847720016851326,2098.0,6.0,0.3333333333333333,1.957883007163108,229.85212637693826,231.30231190731945,25.992251387987586,29.676219016065932,44.847720016851326,66.98978730038361,2092.0,53500.75949367089,37.31356828431767,18.656784142158834,2.8731515797117275,0.4588029774260416,0.1786370903356977,
TSS_1896086,80.00000000000001,55.40238403367032,1682.0,13.000868213832007,0.3333333333333333,1.8476301619254456,183.40119955987203,184.55831639863518,29.18129297141183,36.959820815141114,55.40238403367032,79.26306433067454,1668.999131786168,34061.77215189873,42.30324351553344,21.15162175776672,2.2925149944984,0.40235749862093534,0.33255189680954084,
TSS_1898949,80.0,55.25208142643348,1834.0,5.7060553082946335,0.33333333333333337,1.8817892851646827,201.13676938839401,202.40578367680803,20.150852259190906,27.87150158389932,55.25208142643348,76.92261065794648,1828.2939446917053,40968.10126582279,49.051109074047154,24.525554537023577,2.5142096173549247,0.3691207527418086,0.22898065161936146,
TSS_1901058,80.00000000000001,51.253113473223046,1668.0,9.715728752538098,0.3333333333333333,1.8487727435378287,182.24159788588332,183.39139855317956,26.97183129492976,31.935975752023424,51.253113473223046,84.69141649774183,1658.284271247462,33632.40506329114,52.7554407457184,26.3777203728592,2.2780199735735414,0.4732215947444301,0.3207385808855268,
TSS_1899273,79.99999999999997,58.56207644149471,1678.0,12.981576482357664,0.3333333333333335,1.847855389249189,182.89341158171882,184.0473246790591,22.52611019594079,30.02353187720702,58.56207644149471,84.6953651595533,1665.0184235176425,33873.417721518985,54.671833282346284,27.335916641173142,2.2861676447714863,0.3516461862639577,0.29308439308759543,
TSS_1901176,79.99999999999999,54.784668013070906,1670.0,9.769222401795922,0.3333333333333334,1.855595551065264,182.36776030866855,183.51835696129191,23.634200536858803,34.17306018966318,54.784668013070906,80.06952467296153,1660.230777598204,33678.98734177216,45.89646448329835,22.948232241649176,2.279597003858357,0.41479917191915794,0.23542508072684426,
TSS_1906319,80.00000000000001,62.628580987090004,1632.0,12.718539394121082,0.3333333333333333,1.8467903456491437,177.68511473953018,178.80616759390668,26.36375578222854,35.885717858198674,62.628580987090004,85.13523612482035,1619.281460605879,31971.645569620254,49.249518266621656,24.624759133310828,2.221063934244127,0.2932955701726881,0.3073318991496498,
TSS_1907466,80.00000000000003,50.60925684387339,1774.0,12.10044395663718,0.3333333333333332,1.8459583087853604,193.6181809644952,194.83975889322392,26.818772328080147,36.75537071675582,50.60925684387339,73.4626157918222,1761.8995560433627,37962.531645569616,36.70724507506638,18.35362253753319,2.420227262056189,0.4553923037038993,0.2142772035677348,
TSS_1910148,79.99999999999997,54.365282582750226,1680.0,4.172888648546604,0.3333333333333335,1.8612018233717744,183.6627343801676,184.8215012972575,24.33821713873112,30.62940549921119,54.365282582750226,88.0686855641256,1675.8271113514536,34158.98734177216,57.4392800649144,28.7196400324572,2.295784179752096,0.4187248573385803,0.2857930132376492,
TSS_1915188,79.99999999999999,44.25230319129568,1644.0,7.132194650723887,0.3333333333333334,1.8839822254266538,181.07457027423808,182.2170079182609,19.013681311099397,30.46817772235345,44.25230319129568,95.24367229693684,1636.867805349276,33203.037974683546,64.77549457458339,32.387747287291695,2.263432128427977,0.5922592568558516,0.29317357517187503,
TSS_1913601,80.00000000000001,45.80452361482542,1838.0,2.0,0.3333333333333333,1.8980527521785489,201.72753902231597,203.00028060091597,19.91379263620463,29.704077127840414,45.80452361482542,76.30121027399196,1836.0,41209.11392405063,46.59713314615154,23.29856657307577,2.5215942377789493,0.5085395363107822,0.20228102595173034,
TSS_1915484,79.99999999999997,51.33371450117506,1634.0,2.0,0.3333333333333335,1.8285639178629651,177.79201331893398,178.91374061898793,30.825267207266364,40.305448141095425,51.33371450117506,75.10639338046447,1632.0,32010.12658227848,34.80094523936905,17.400472619684525,2.2224001664866755,0.4837048351671726,0.2265004918785496,
TSS_1915949,80.0,55.82005082844286,1706.0,7.249617382615728,0.33333333333333337,1.8785090733340848,186.4510659663816,187.62742505537773,25.96845155505937,32.0,55.82005082844286,79.4359724176083,1698.7503826173847,35204.050632911385,47.4359724176083,23.71798620880415,2.3306383245797706,0.3890556867492023,0.2808812047500251,
TSS_1916584,79.99999999999997,43.74866464458148,1850.0,6.784758223513659,0.3333333333333335,1.8962471059575123,204.6851240320117,205.9765256380544,25.80106431181261,29.81450978044427,43.74866464458148,77.26372023000508,1843.2152417764864,42426.32911392405,47.449210449560816,23.724605224780408,2.558564050400147,0.5313234490321188,0.3364128615658077,
TSS_1917755,80.00000000000003,53.55282498289032,1638.0,3.9475580041108,0.3333333333333332,1.8378924922419075,179.29305619571548,180.42425389177882,26.826130460549344,35.21738073604165,53.55282498289032,71.6180339887499,1634.0524419958892,32552.911392405065,36.400653252708246,18.20032662635413,2.2411632024464434,0.4425242490413028,0.15491759088897195,
TSS_1918480,79.99999999999999,49.02996604960846,1758.0,8.349417936034296,0.3333333333333334,1.868750383453854,191.98437436416538,193.1956442625592,22.044685247234764,33.61345068414123,49.02996604960846,80.60993185738776,1749.6505820639654,37324.55696202532,46.996481173246536,23.498240586623268,2.399804679552068,0.4839461657173106,0.2399866719616326,
TSS_1921542,80.00000000000001,48.42487583138516,1772.0,12.875388202501895,0.3333333333333333,1.85716319801702,193.44249791604742,194.66296742338008,22.025856868874907,32.66547622084393,48.42487583138516,80.18401640418263,1759.124611797498,37893.67088607594,47.51854018333869,23.75927009166935,2.418031223950592,0.4896823269256722,0.2600050468444177,
TSS_1923748,79.99999999999997,50.03880061063753,1986.0,12.865988887129513,0.3333333333333335,1.9026532208683653,216.80405900259342,218.17192152468238,24.695048315002946,27.931149012508605,50.03880061063753,86.05722950012648,1973.1340111128704,47598.98734177216,58.126080487617884,29.063040243808942,2.7100507375324185,0.4145844804824994,0.3537786553059708,
TSS_1925355,80.00000000000003,47.96293791547942,1674.0,8.34314575050762,0.3333333333333332,1.857945022586152,183.88583414716857,185.0460086477298,25.4790909557765,33.07520360564153,47.96293791547942,77.74264578624799,1665.6568542494924,34242.025316455685,44.66744218060647,22.33372109030324,2.2985729268396065,0.5226677013991278,0.21792980797592493,
TSS_1929881,80.00000000000001,47.8101877974623,1674.0,10.450700615671671,0.3333333333333333,1.8795763767285425,184.59144075498196,185.75606707641128,19.543487410053253,27.74384388533401,47.8101877974623,77.39849093435794,1663.5492993843286,34505.3164556962,49.654647049023936,24.827323524511968,2.307393009437274,0.523152299004995,0.21542615855495376,
TSS_1931519,79.99999999999997,42.62355014169233,1990.0,10.282201029866922,0.3333333333333335,1.9293860009832149,219.81810662454535,221.204985408603,19.82712323763775,22.40325224750231,42.62355014169233,71.32952450981288,1979.7177989701327,48931.645569620254,48.92627226231056,24.46313613115528,2.7477263328068187,0.5101006068005243,0.3061652135796452,
TSS_1933132,80.00000000000001,58.630087355804775,1686.0,14.639320225002106,0.3333333333333333,1.836559147444315,183.05190520723897,184.20681827428155,26.060994236499447,37.74513516218582,58.630087355804775,82.53746462653119,1671.3606797749978,33932.15189873418,44.79232946434536,22.39616473217268,2.2881488150904867,0.3502271001222577,0.2818757366439829,
TSS_1935139,80.0,52.698112121120175,1862.0,5.371594888373153,0.33333333333333337,1.904019239324796,203.34699407662757,204.62995313863263,17.480266573755358,34.0,52.698112121120175,77.2435864828361,1856.628405111627,41873.417721518985,43.24358648283609,21.621793241418047,2.541837425957844,0.4027876783158882,0.23001103161500264,
TSS_1934163,79.99999999999997,58.0081543427452,1654.0,8.478206686382315,0.3333333333333335,1.84918660553942,180.67097165842662,181.81086291368214,20.632488557073053,35.237973836593426,58.0081543427452,84.43630696116979,1645.5217933136178,33055.18987341772,49.198333124576365,24.599166562288183,2.258387145730333,0.3651695475269625,0.2420855238903576,
TSS_1934799,80.00000000000001,55.09145343315875,1822.0,14.158955071337795,0.3333333333333333,1.8319510396021603,198.60010070490898,199.85311061573398,27.59367819903047,35.16561782399569,55.09145343315875,73.03585621917388,1807.8410449286623,39941.265822784815,37.87023839517819,18.935119197589096,2.4825012588113617,0.3762618419391201,0.2642762993209856,
TSS_1936621,79.99999999999999,51.53231508706663,1810.0,7.084162021983408,0.3333333333333334,1.8682949595942149,197.50443033005612,198.75052742546046,28.879724746620365,33.44767805619016,51.53231508706663,83.98198881446825,1802.9158379780163,39501.77215189873,50.5343107582781,25.26715537913905,2.4688053791257025,0.4324108304612723,0.27217694172246576,
TSS_1938068,80.00000000000001,44.07530775687265,1832.0,12.95070723502594,0.3333333333333333,1.8846286229858134,200.46944904398774,201.7342530676422,27.278082651352786,35.54659293715795,44.07530775687265,75.1076422164423,1819.049292764974,40696.708860759485,39.561049279284326,19.780524639642167,2.5058681130498464,0.5376084847009978,0.2230696723145461,
TSS_1939827,80.0,53.239958195650594,1634.0,12.691123856454873,0.33333333333333337,1.859345820272716,179.62182495454164,180.75509692202635,24.32096627727378,34.21229841575207,53.239958195650594,76.65035174128323,1621.3088761435451,32672.40506329114,42.43805332553116,21.21902666276558,2.24527281193177,0.44693970475673184,0.2332457708464077,
TSS_1941819,80.00000000000003,63.90840375586419,1630.0,4.347524157501473,0.3333333333333332,1.8653687689641676,178.2638493918495,179.38855360517562,16.972649055063876,27.348472658468214,63.90840375586419,84.05814991294469,1625.6524758424985,32180.25316455696,56.70967725447647,28.354838627238234,2.228298117398118,0.27080526364205565,0.31030056270456524,
TSS_1945363,80.00000000000003,42.277807667964844,1838.0,10.000000000000002,0.3333333333333332,1.8601126658624227,201.10196418732463,202.37075888238624,28.277853681641613,35.596731488303774,42.277807667964844,86.76393202250021,1828.0,40953.92405063291,51.16720053419643,25.583600267098216,2.5137745523415567,0.5627323306036531,0.2799504193573075,
